instanceId;objectId;brandModelId;manufacturer;model;serialNumber;spec;yom;infleetStartDate;infleetEndDate;purpose;status;opco;ownerType;ownerSource;ownerId;objectUri;brandModelUri;modelVersionUri;ownerObjectId;customsDocumentNumber;borderLocationId;importDate;transportHeight;transportLength;transportWidth;engineType;registrationNumber;standardConfigurationId;modelGroupId;modelGroupName;depot;rasterLocation
"06c80d6bec90413eb6e22a66ee6a30d8";"B11371";;X;"2AGV403";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/06c80d6bec90413eb6e22a66ee6a30d8";;;;;;;;;;;;;;;"BE007";"GA06"
"5d35b9b052faff0001006d06";"E50091";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5d35b9b052faff0001006d06";;;;;;;;;;;;;;;"BE003";"71V"
"e4ca3a7ccbe149fab1e561d1a97ce60b";"E67581";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/e4ca3a7ccbe149fab1e561d1a97ce60b";;;;;;;;;;;;;;;"BE003";"71V"
"5ba4b2b8aab0e70009380a7d";"B10652";;X;"1RTU560";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2b8aab0e70009380a7d";;;;;;;;;;;;;;;"BE003";"70S"
"5ba4b2b8aab0e70009380a7c";"B10651";;X;"1RTU542";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2b8aab0e70009380a7c";;;;;;;;;;;;;;;"BE009";"NVE01"
"5ba4b165aab0e7000937fc95";"B11042";;X;"1UQV471";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b165aab0e7000937fc95";;;;;;;;;;;;;;;"BE007";"GA03"
"5ba4b297aab0e7000938092b";"B10347";;X;"1NGN943";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b297aab0e7000938092b";;;;;;;;;;;;;;;"BE007";"GA01"
"5ba4b3a6aab0e7000938122d";"B10456";;X;"1NTD520";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3a6aab0e7000938122d";;;;;;;;;;;;;;;"BE009";"GN03"
"5ba4b1b4aab0e7000937ffc9";"B10370";;X;"1NTD520";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1b4aab0e7000937ffc9";;;;;;;;;;;;;;;"BE009";"GN03"
"5ba4b420c7fc4100078a77dd";"B10423";;X;"1LUE850";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b420c7fc4100078a77dd";;;;;;;;;;;;;;;"BE007";"GA06"
"5ee723b6fde51a7e31ce81d5";"A10922";;"CAM ATTACHMENTS";"RLW35.01";;CE;;"2020-08-26T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ee723b6fde51a7e31ce81d5";;;;;;;;;;;;;;;"BE007";"GA06"
"c124abed83734a6492d73cef3dae3200";"E69440";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c124abed83734a6492d73cef3dae3200";;;;;;;;;;;;;;;;
"5ba4b1b2aab0e7000937ffa1";"B10584";;X;"1REV884";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1b2aab0e7000937ffa1";;;;;;;;;;;;;;;"BE009";"NVE2H"
"5ba4b2dac7fc4100078a6d79";"B10896";;X;"1THQ150";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2dac7fc4100078a6d79";;;;;;;;;;;;;;;"BE009";"NVE03"
"5ba4b330c7fc4100078a7164";"B10956";;X;"1TVB258";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b330c7fc4100078a7164";;;;;;;;;;;;;;;"BE003";"70S"
"5ba4b2b8aab0e70009380a75";"B10644";;X;"1RTU174";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2b8aab0e70009380a75";;;;;;;;;;;;;;;"BE009";"NVE2B"
"5ba4b182aab0e7000937fd29";"B10978";;X;"1DYH627";;CE;;"2020-09-21T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b182aab0e7000937fd29";;;;;;;;;;;;;;;"BE009";"NVE04"
"12454f870dce4611adbc89bcf70e4291";"E66050";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/12454f870dce4611adbc89bcf70e4291";;;;;;;;;;;;;;;"BE001";"LON08"
"5ba4b346c7fc4100078a7270";"B10539";;X;"1RDK101";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b346c7fc4100078a7270";;;;;;;;;;;;;;;"BE009";"NVE2I"
"5ba4b193aab0e7000937febe";"B10475";;X;"1RAA444";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b193aab0e7000937febe";;;;;;;;;;;;;;;"BE001";"LON16"
"5ba4b437aab0e700093818e4";"E40162";;X;"1VSA804";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b437aab0e700093818e4";;;;;;;;;;;;;;;"BE009";"GN04"
"5ba4b400aab0e70009381705";"B11007";;X;"1UFK334";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b400aab0e70009381705";;;;;;;;;;;;;;;"BE003";"72Q"
"5bd3dcbe939eda0007e04376";"B11080";;X;"1VEP331";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5bd3dcbe939eda0007e04376";;;;;;;;;;;;;;;"BE003";"76U"
"5ba4b354aab0e70009380f05";"B10920";;X;"1TPW705";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b354aab0e70009380f05";;;;;;;;;;;;;;;"BE003";"70S"
"5ba4b182aab0e7000937fd1e";"B10967";;X;"1TWR860";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b182aab0e7000937fd1e";;;;;;;;;;;;;;;"BE007";"GA13"
"5ba4b1b3aab0e7000937ffb3";"B10602";;X;"1RKL756";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1b3aab0e7000937ffb3";;;;;;;;;;;;;;;"BE007";"GA21"
"74ca1c0947104028b7ae60e9eca482b4";"E67603";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/74ca1c0947104028b7ae60e9eca482b4";;;;;;;;;;;;;;;"BE009";"NVE01"
"5d76169e52faff00019f0ea2";"B11211";;X;"1WSY439";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5d76169e52faff00019f0ea2";;;;;;;;;;;;;;;"BE001";"LON18"
"0bf41f5e55f14787a903ab08baae62bf";"B11402";;X;"2APB536";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/0bf41f5e55f14787a903ab08baae62bf";;;;;;;;;;;;;;;"BE007";"GA13"
"5ba4b1b3aab0e7000937ffb7";"B10844";;X;"1TBM914";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1b3aab0e7000937ffb7";;;;;;;;;;;;;;;"BE009";"NVE2I"
"8cfc17beeaa94cd588b4daeef86994be";"B11453";;X;"2BFQ131";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/8cfc17beeaa94cd588b4daeef86994be";;;;;;;;;;;;;;;"BE007";"GA06"
"5ba4b166aab0e7000937fc9d";"B11046";;X;"1UQX329";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b166aab0e7000937fc9d";;;;;;;;;;;;;;;"BE007";"GA03"
"5ba4b205c7fc4100078a64b4";"B10614";;X;"1RLR687";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b205c7fc4100078a64b4";;;;;;;;;;;;;;;"BE003";"72Q"
"89a79b4f24cd444c8a2603e680e9a4d9";"B11399";;X;"2APB353";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/89a79b4f24cd444c8a2603e680e9a4d9";;;;;;;;;;;;;;;"BE001";"LON18"
"5ba4b193aab0e7000937feb6";"B10467";;X;"1RAA400";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b193aab0e7000937feb6";;;;;;;;;;;;;;;"BE003";"72Q"
"444a5d2b49c14b4a8025f7ecafa8ac67";"E65594";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/444a5d2b49c14b4a8025f7ecafa8ac67";;;;;;;;;;;;;;;"BE001";"LON09"
"965b04857a494142ad0462a1a53b92a8";"E68416";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/965b04857a494142ad0462a1a53b92a8";;;;;;;;;;;;;;;"BE001";"LON03"
"c492ef0cf6a54d5eb4531cde7d2230c6";"E69025";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c492ef0cf6a54d5eb4531cde7d2230c6";;;;;;;;;;;;;;;"BE003";"75T"
"5ba4b3a6aab0e70009381231";"B10577";;X;"1RDV573";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3a6aab0e70009381231";;;;;;;;;;;;;;;"BE003";"70S"
"24f0ba3ad66a4c908fa40bdf6238987b";"E69005";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/24f0ba3ad66a4c908fa40bdf6238987b";;;;;;;;;;;;;;;"BE011";"DIK02INT"
"5ba4b346c7fc4100078a7266";"B10534";;X;"1RDJ961";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b346c7fc4100078a7266";;;;;;;;;;;;;;;"BE003";"72Q"
"5ba4b0deaab0e7000937f4ca";"B10625";;X;"1RLS003";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b0deaab0e7000937f4ca";;;;;;;;;;;;;;;"BE009";"NVI11"
"5ba4b420c7fc4100078a77e8";"B10779";;X;"1REX009";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b420c7fc4100078a77e8";;;;;;;;;;;;;;;"BE003";"72Q"
"5ba4b346c7fc4100078a726c";"B10537";;X;"1RDK077";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b346c7fc4100078a726c";;;;;;;;;;;;;;;"BE007";"GA03"
"5ba4b1b3aab0e7000937ffac";"B10595";;X;"1REV950";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1b3aab0e7000937ffac";;;;;;;;;;;;;;;"BE003";"70S"
"5ba4b2b8aab0e70009380a7f";"B10654";;X;"1RTU633";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b2b8aab0e70009380a7f";;;;;;;;;;;;;;;"BE007";"GA01"
"9bec8569609e46fa82ab21957e5a4aa0";"E59562";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/9bec8569609e46fa82ab21957e5a4aa0";;;;;;;;;;;;;;;"BE003";"71V"
"5ba4b346c7fc4100078a7260";"B10531";;X;"1RDJ743";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b346c7fc4100078a7260";;;;;;;;;;;;;;;"BE009";"NVE2G"
"5ba4b300c7fc4100078a6f8a";"B10680";;X;"1RFA701";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b300c7fc4100078a6f8a";;;;;;;;;;;;;;;"BE003";"72Q"
"8288ae8ed35045178135d64c465397f5";"E60696";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/8288ae8ed35045178135d64c465397f5";;;;;;;;;;;;;;;"BE003";"75T"
"5ba4b1f7c7fc4100078a640b";"B10348";;X;"1NFZ411";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1f7c7fc4100078a640b";;;;;;;;;;;;;;;"BE003";"70S"
"5ba4b3a5aab0e70009381227";"B10448";;X;"1NFZ411";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3a5aab0e70009381227";;;;;;;;;;;;;;;"BE003";"70S"
"5e2bb4a7f3ea3c0dd63a9881";"E53648";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5e2bb4a7f3ea3c0dd63a9881";;;;;;;;;;;;;;;"BE009";"NVE2I"
"8762c22c79054c3c9d2ee02b4bb5d29a";"E68275";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/8762c22c79054c3c9d2ee02b4bb5d29a";;;;;;;;;;;;;;;"BE007";"GAP8"
"5cf9193852faff000149463e";"E49248";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5cf9193852faff000149463e";;;;;;;;;;;;;;;"BE001";"LON09"
"b010ad4afe574de6a50407b0c78b55fd";"E67702";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/b010ad4afe574de6a50407b0c78b55fd";;;;;;;;;;;;;;;"BE003";"75T"
"5d80853752faff00011bb188";"B11222";;X;"1WTT453";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5d80853752faff00011bb188";;;;;;;;;;;;;;;"BE003";"72Q"
"5ba4b346c7fc4100078a7254";"B10525";;X;"1RDJ378";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b346c7fc4100078a7254";;;;;;;;;;;;;;;"BE010";"ST03"
"5ba4b182aab0e7000937fd1d";"B10966";;X;"1TWK474";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b182aab0e7000937fd1d";;;;;;;;;;;;;;;"BE010";"ST01"
"c4949be527dc474b98017a0466d9f468";"E67271";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c4949be527dc474b98017a0466d9f468";;;;;;;;;;;;;;;"BE003";"76T"
"5ba4b3a6aab0e70009381233";"B10579";;X;"1RDV576";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3a6aab0e70009381233";;;;;;;;;;;;;;;"BE001";"LON16"
"5a0b1fddcbe34cf68469c09730a0958a";"E68959";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5a0b1fddcbe34cf68469c09730a0958a";;;;;;;;;;;;;;;"BE003";"71V"
"87ca58f047c842939997300b11ddbdfc";"E64628";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/87ca58f047c842939997300b11ddbdfc";;;;;;;;;;;;;;;"BE003";"75T"
"d35f585dfc29437fb048ec16373b1af2";"E64624";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/d35f585dfc29437fb048ec16373b1af2";;;;;;;;;;;;;;;"BE003";"75T"
"62ed32ebe0ec4f49af3174830869c2da";"B11403";;X;"2APM909";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/62ed32ebe0ec4f49af3174830869c2da";;;;;;;;;;;;;;;"BE003";"72Q"
"5ba4b3a5aab0e7000938121c";"B10437";;X;"1LVV435";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3a5aab0e7000938121c";;;;;;;;;;;;;;;"BE007";"GA01"
"5ba4b100c7fc4100078a5b29";"B10334";;X;"1LVV435";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b100c7fc4100078a5b29";;;;;;;;;;;;;;;"BE007";"GA01"
"eee8497f81264300bf9eba77f355b611";"B11472";;X;"2BFR690";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/eee8497f81264300bf9eba77f355b611";;;;;;;;;;;;;;;"BE007";"GA06"
"5ba4b3b6aab0e70009381329";"A10417";"5cc6bed452faff0001aa8287";MANITOU;"WINCH 5T";"1707112";CE;"2017";"2017-07-31T00:00Z";;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b3b6aab0e70009381329";"https://model-version-management.masq.qone.mateco.eu/brandmodels/edit/5cc6bed452faff0001aa8287";"https://model-version-management.masq.qone.mateco.eu/modelversions/edit/5cc6beda52faff0001aa8288";;;;;"1.44 m";"0.865 m";"0.95 m";;;;;;"BE007";"GA08"
"5ba4b1b6aab0e70009380006";"B10759";;X;"1RAA048";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1b6aab0e70009380006";;;;;;;;;;;;;;;"BE001";"LON16"
"5ba4b1b6aab0e7000938000d";"B10764";;X;"1RAA053";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1b6aab0e7000938000d";;;;;;;;;;;;;;;"BE010";"ST01"
"23379bcaf5c643749e968b67fe635dc1";"B11396";;X;"2AGV945";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/23379bcaf5c643749e968b67fe635dc1";;;;;;;;;;;;;;;"BE007";"GA06"
"bb3bfdfcbaa6441facb0bb55cb1362d9";"E63700";;STILL;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/bb3bfdfcbaa6441facb0bb55cb1362d9";;;;;;;;;;;;;;;"BE009";"NVI01"
"5e3283d124e45f42d2b7a249";"E54772";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5e3283d124e45f42d2b7a249";;;;;;;;;;;;;;;"BE003";"75T"
"f59582f15bb9499eb4d370e679e75cb4";"E66090";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/f59582f15bb9499eb4d370e679e75cb4";;;;;;;;;;;;;;;"BE003";"85X"
"5d80856952faff00011bb189";"B11223";;X;"1WTT501";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5d80856952faff00011bb189";;;;;;;;;;;;;;;"BE003";"65S"
"5ba4b1d3aab0e70009380162";"B10802";;X;"1RFA742";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1d3aab0e70009380162";;;;;;;;;;;;;;;"BE003";"72Q"
"5ba4b165aab0e7000937fc93";"B11041";;X;"1UQV464";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b165aab0e7000937fc93";;;;;;;;;;;;;;;"BE007";"GA01"
"05aae8411e07407d9eec736daa7511ec";"E68996";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/05aae8411e07407d9eec736daa7511ec";;;;;;;;;;;;;;;"BE003";"75T"
"c8081613c3174e8087ea92b07d0e63e3";"E64576";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/c8081613c3174e8087ea92b07d0e63e3";;;;;;;;;;;;;;;"BE003";"72W"
"5ba4b187aab0e7000937fdad";"B10552";;X;"1RDP096";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b187aab0e7000937fdad";;;;;;;;;;;;;;;"BE001";"LON16"
"3f632595d4bb4827b9741d5b243acad1";"E68271";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/3f632595d4bb4827b9741d5b243acad1";;;;;;;;;;;;;;;"BE001";"LON14"
"5d7617ba52faff00018aac4e";"B11215";;X;"1WSY799";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5d7617ba52faff00018aac4e";;;;;;;;;;;;;;;"BE001";"LON18"
"5ba4b188aab0e7000937fdcf";"B10569";;X;"1RDR512";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b188aab0e7000937fdcf";;;;;;;;;;;;;;;"BE007";"GA20"
"5bd3dcbf939eda0007e0438a";"B11100";;X;"1VEZ209";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5bd3dcbf939eda0007e0438a";;;;;;;;;;;;;;;"BE009";"NVI12"
"5ba4b420c7fc4100078a77ee";"B10785";;X;"1RDK120";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b420c7fc4100078a77ee";;;;;;;;;;;;;;;"BE003";"70S"
"83e59c0d38524aa19dc5c38c650ee743";"E69225";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/83e59c0d38524aa19dc5c38c650ee743";;;;;;;;;;;;;;;"BE009";"NVE01"
"5ba4b1b4aab0e7000937ffc3";"B10367";;X;"1NJY232";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b1b4aab0e7000937ffc3";;;;;;;;;;;;;;;"BE009";"NVE01"
"5ba4b186aab0e7000937fda5";"B10548";;X;"1RDK367";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b186aab0e7000937fda5";;;;;;;;;;;;;;;"BE009";"NVE2G"
"1b3e832eaf1a430b9f7bf5bf3c20473a";"B11469";;X;"2BFR649";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/1b3e832eaf1a430b9f7bf5bf3c20473a";;;;;;;;;;;;;;;"BE001";"LON19"
"5ba4b166aab0e7000937fcae";"B11055";;X;"1UXV126";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b166aab0e7000937fcae";;;;;;;;;;;;;;;"BE007";"GA13"
"5ba4b132c7fc4100078a5cf9";"B10870";;X;"1TDC335";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b132c7fc4100078a5cf9";;;;;;;;;;;;;;;"BE003";"65S"
"5ba4b204c7fc4100078a64aa";"B10604";;X;"1RLR593";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b204c7fc4100078a64aa";;;;;;;;;;;;;;;"BE001";"LON16"
"5ba5b94ec7fc4100078a7c16";"B11059";;X;"1VBJ590";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba5b94ec7fc4100078a7c16";;;;;;;;;;;;;;;"BE007";"GA22"
"5ba4b165aab0e7000937fc86";"B11035";;X;"1UNX230";;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b165aab0e7000937fc86";;;;;;;;;;;;;;;"BE009";"NVC04"
"5ba4b198aab0e7000937ff4f";"E39637";;X;;;CE;;;;RENTAL;RECEIVED;"BE01";OPCO;"D365FO";"BE01";"https://object-management.masq.qone.mateco.eu/objects/5ba4b198aab0e7000937ff4f";;;;;;;;;;;;;;;"BE009";"NVC04"
